Date,Medication,sales person,Category,units_sold,Amount ($),Branch ID,Payment Method,Branch Name,Chicago District/Neighborhood,Population,Total Healthcare Centers,Median Income ($)
2022-03-03 0:00,ClearPath Health,Olivia Grant,Eye Drops,13,318.33,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-03 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,7,115.96,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-03 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,9,135.76,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-03 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,6,99.17,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-03 0:00,Relivion 500 mg,Emily Harper,Pain Relief Tablets,5,89,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-04 0:00,Healix 120 ml,Daniel Hayes,Cough Syrup,7,118.22,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-04 0:00,Healix 120 ml,Emily Harper,Cough Syrup,4,63.3,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-04 0:00,Nisacure 0.9% 200ml,Sophia Brooks,Nasal Spray,1,17.99,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-04 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,9,182.35,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-04 0:00,ClearPath Health,Grace Mitchell,Eye Drops,1,15.94,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-04 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,16,268.02,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-04 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,11,186.21,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-05 0:00,Nisacure 0.9% 200ml,Emily Harper,Nasal Spray,8,145.24,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-05 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,9,153.81,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-03-05 0:00,Nisacure 0.9% 200ml,Sophia Brooks,Nasal Spray,10,175.42,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-05 0:00,VitalCure 3% 30 gm,Grace Mitchell,Antiseptic Cream,20,341.11,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-06 0:00,VitalCure 3% 30 gm,Olivia Grant,Antiseptic Cream,9,169.18,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-06 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,9,167.55,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-06 0:00,ClearPath Health,Olivia Grant,Eye Drops,4,65.4,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-06 0:00,Nisacure 0.9% 200ml,Sophia Brooks,Nasal Spray,8,119.6,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-07 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,17,277.69,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-07 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,8,131.93,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-07 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,2,34.13,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-07 0:00,Healix 120 ml,Ethan Ross,Cough Syrup,11,197.12,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-07 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,3,48.27,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-07 0:00,VitalCure 3% 30 gm,Michael Carter,Antiseptic Cream,2,35.31,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-07 0:00,Healix 120 ml,Ethan Ross,Cough Syrup,20,433.81,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-07 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,18,371.23,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-07 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,2,36.46,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-07 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,8,126.52,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-08 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,4,72.65,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-03-08 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,4,75.07,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-08 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,1,17.68,BR-05,Insurance,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-08 0:00,VitalCure 3% 30 gm,Olivia Grant,Antiseptic Cream,8,128.81,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-08 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,7,96.41,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-03-08 0:00,ClearPath Health,Michael Carter,Eye Drops,6,91.79,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-08 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,18,306.87,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-09 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,7,121.26,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-09 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,20,345.26,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-09 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,11,246.17,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-09 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,5,85.11,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-09 0:00,Nisacure 0.9% 200ml,Sophia Brooks,Nasal Spray,14,238.49,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-09 0:00,Relivion 500 mg,Ethan Ross,Pain Relief Tablets,11,180.64,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-03-09 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,4,64.39,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-09 0:00,Nisacure 0.9% 200ml,Emily Harper,Nasal Spray,12,214.67,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-09 0:00,VitalCure 3% 30 gm,Michael Carter,Antiseptic Cream,5,80.65,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-09 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,18,308.52,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-10 0:00,Healix 120 ml,Sophia Brooks,Cough Syrup,7,110.82,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-10 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,16,235.83,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-10 0:00,Digehealth 30/5 mg,Olivia Grant,Digestive Enzyme,8,141.36,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-10 0:00,ClearPath Health,Olivia Grant,Eye Drops,6,106.23,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-10 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,4,74.39,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-03-10 0:00,Wellora 10 mg,Grace Mitchell,Allergy Pills,7,108.08,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-10 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,11,177.85,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-10 0:00,VitalCure 3% 30 gm,Grace Mitchell,Antiseptic Cream,6,124.34,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-10 0:00,VitalCure 3% 30 gm,Grace Mitchell,Antiseptic Cream,1,11.64,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-11 0:00,Wellora 10 mg,Olivia Grant,Allergy Pills,9,152.6,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-11 0:00,Relivion 500 mg,Daniel Hayes,Pain Relief Tablets,3,47.59,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-11 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,2,28.69,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-11 0:00,Relivion 500 mg,Daniel Hayes,Pain Relief Tablets,9,140.51,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-11 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,15,244.66,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-12 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,5,84.45,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-12 0:00,ClearPath Health,Olivia Grant,Eye Drops,1,16.02,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-12 0:00,Digehealth 30/5 mg,Daniel Hayes,Digestive Enzyme,10,174.36,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-12 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,11,171.73,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-12 0:00,Wellora 10 mg,Grace Mitchell,Allergy Pills,6,104.46,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-03-12 0:00,Wellora 10 mg,Michael Carter,Allergy Pills,13,221.96,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-03-13 0:00,ClearPath Health,Daniel Hayes,Eye Drops,4,66.96,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-13 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,20,183.48,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-13 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,6,115.79,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-13 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,9,129.04,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-13 0:00,Healix 120 ml,Daniel Hayes,Cough Syrup,6,74.04,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-13 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,5,84.52,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-13 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,6,110.77,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-13 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,18,315.74,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-13 0:00,Digehealth 30/5 mg,Emily Harper,Digestive Enzyme,4,63.15,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-13 0:00,ClearPath Health,Ethan Ross,Eye Drops,5,86.67,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-13 0:00,Digehealth 30/5 mg,Michael Carter,Digestive Enzyme,10,140.87,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-13 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,9,180.57,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-13 0:00,ClearPath Health,Grace Mitchell,Eye Drops,6,94.36,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-14 0:00,Nisacure 0.9% 200ml,Grace Mitchell,Nasal Spray,8,125.39,BR-05,Insurance,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-14 0:00,Digehealth 30/5 mg,Olivia Grant,Digestive Enzyme,18,351.66,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-14 0:00,ClearPath Health,Sophia Brooks,Eye Drops,17,294.59,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-14 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,5,83.17,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-14 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,11,191.6,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-14 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,1,18.47,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-14 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,20,244.72,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-14 0:00,ClearPath Health,Michael Carter,Eye Drops,11,189.8,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-14 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,8,126.78,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-14 0:00,Relivion 500 mg,Emily Harper,Pain Relief Tablets,13,179.67,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-03-14 0:00,Relivion 500 mg,Daniel Hayes,Pain Relief Tablets,7,117.2,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-14 0:00,Wellora 10 mg,Olivia Grant,Allergy Pills,4,69,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-14 0:00,ClearPath Health,Grace Mitchell,Eye Drops,9,137.66,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-15 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,1,14.43,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-03-15 0:00,Relivion 500 mg,Emily Harper,Pain Relief Tablets,6,96.89,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-15 0:00,Digehealth 30/5 mg,Michael Carter,Digestive Enzyme,7,115.54,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-15 0:00,ClearPath Health,Michael Carter,Eye Drops,2,34.38,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-15 0:00,Healix 120 ml,Daniel Hayes,Cough Syrup,10,160.31,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-16 0:00,ClearPath Health,Olivia Grant,Eye Drops,7,115.29,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-16 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,9,173.29,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-03-16 0:00,Digehealth 30/5 mg,Grace Mitchell,Digestive Enzyme,10,169.95,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-16 0:00,Healix 120 ml,Sophia Brooks,Cough Syrup,2,32.86,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-16 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,9,156.88,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-16 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,6,103.23,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-03-16 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,5,89.69,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-16 0:00,Nisacure 0.9% 200ml,Emily Harper,Nasal Spray,12,123.89,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-16 0:00,ClearPath Health,Olivia Grant,Eye Drops,4,56.67,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-03-16 0:00,Relivion 500 mg,Emily Harper,Pain Relief Tablets,3,40.7,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-16 0:00,ClearPath Health,Grace Mitchell,Eye Drops,4,69.17,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-16 0:00,Nisacure 0.9% 200ml,Emily Harper,Nasal Spray,6,93.98,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-03-17 0:00,VitalCure 3% 30 gm,Grace Mitchell,Antiseptic Cream,7,127.85,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-17 0:00,Healix 120 ml,Emily Harper,Cough Syrup,7,124.53,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-03-17 0:00,ClearPath Health,Daniel Hayes,Eye Drops,7,108.87,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-17 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,5,46.92,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-17 0:00,Wellora 10 mg,Ethan Ross,Allergy Pills,13,229.69,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-03-17 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,6,85.09,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-17 0:00,Nisacure 0.9% 200ml,Emily Harper,Nasal Spray,14,163.03,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-18 0:00,Healix 120 ml,Michael Carter,Cough Syrup,7,126.19,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-18 0:00,VitalCure 3% 30 gm,Emily Harper,Antiseptic Cream,2,45.57,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-18 0:00,VitalCure 3% 30 gm,Sophia Brooks,Antiseptic Cream,4,59.38,BR-07,Insurance,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-18 0:00,VitalCure 3% 30 gm,Michael Carter,Antiseptic Cream,4,55.86,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-18 0:00,Relivion 500 mg,Olivia Grant,Pain Relief Tablets,7,121.95,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-18 0:00,Relivion 500 mg,Ethan Ross,Pain Relief Tablets,7,126.14,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-18 0:00,Wellora 10 mg,Daniel Hayes,Allergy Pills,15,151.64,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-18 0:00,VitalCure 3% 30 gm,Ethan Ross,Antiseptic Cream,9,142.7,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-18 0:00,ClearPath Health,Daniel Hayes,Eye Drops,11,190.32,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-18 0:00,Nisacure 0.9% 200ml,Sophia Brooks,Nasal Spray,10,152.08,BR-05,Insurance,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-19 0:00,Healix 120 ml,Olivia Grant,Cough Syrup,3,48.53,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-19 0:00,Healix 120 ml,Daniel Hayes,Cough Syrup,6,110.99,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-19 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,10,160.93,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-19 0:00,Healix 120 ml,Grace Mitchell,Cough Syrup,6,88.89,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-19 0:00,ClearPath Health,Sophia Brooks,Eye Drops,3,60.46,BR-01,Insurance,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-19 0:00,Wellora 10 mg,Sophia Brooks,Allergy Pills,13,229.84,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-19 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,4,76.55,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-19 0:00,Nisacure 0.9% 200ml,Michael Carter,Nasal Spray,9,148.35,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-19 0:00,Healix 120 ml,Emily Harper,Cough Syrup,14,206.23,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-19 0:00,Healix 120 ml,Michael Carter,Cough Syrup,8,119.88,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-20 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,4,67.85,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-20 0:00,Relivion 500 mg,Grace Mitchell,Pain Relief Tablets,20,374.08,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-20 0:00,ClearPath Health,Ethan Ross,Eye Drops,9,176.82,BR-05,Cash,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-20 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,8,125.96,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-20 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,17,394.01,BR-03,Insurance,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-20 0:00,Healix 120 ml,Daniel Hayes,Cough Syrup,8,134.09,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-21 0:00,ClearPath Health,Daniel Hayes,Eye Drops,16,271.85,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-21 0:00,Digehealth 30/5 mg,Ethan Ross,Digestive Enzyme,7,134.53,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-21 0:00,Digehealth 30/5 mg,Michael Carter,Digestive Enzyme,6,101.11,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-21 0:00,Relivion 500 mg,Grace Mitchell,Pain Relief Tablets,13,211.74,BR-02,Insurance,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-21 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,4,64.42,BR-01,Credit Card,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-21 0:00,VitalCure 3% 30 gm,Michael Carter,Antiseptic Cream,8,128.17,BR-05,Credit Card,Dermacare Pharmacy,Lakeview,98000,13,84700
2022-03-21 0:00,Healix 120 ml,Michael Carter,Cough Syrup,20,311,BR-04,Insurance,Westfield Pharmacy,Austin,96000,8,39400
2022-03-21 0:00,Relivion 500 mg,Sophia Brooks,Pain Relief Tablets,4,57.24,BR-04,Credit Card,Westfield Pharmacy,Austin,96000,8,39400
2022-03-22 0:00,Relivion 500 mg,Daniel Hayes,Pain Relief Tablets,9,154.81,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-22 0:00,Nisacure 0.9% 200ml,Daniel Hayes,Nasal Spray,18,317.29,BR-02,Cash,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-22 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,6,105.77,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-22 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,11,214,BR-07,Cash,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-22 0:00,Healix 120 ml,Ethan Ross,Cough Syrup,7,113.17,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-22 0:00,Nisacure 0.9% 200ml,Ethan Ross,Nasal Spray,6,89.9,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-03-22 0:00,ClearPath Health,Michael Carter,Eye Drops,6,103.12,BR-03,Credit Card,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-23 0:00,Nisacure 0.9% 200ml,Sophia Brooks,Nasal Spray,14,237.23,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-23 0:00,Healix 120 ml,Ethan Ross,Cough Syrup,9,155.18,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
2022-03-23 0:00,VitalCure 3% 30 gm,Daniel Hayes,Antiseptic Cream,6,105.65,BR-06,Insurance,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-23 0:00,Nisacure 0.9% 200ml,Olivia Grant,Nasal Spray,8,138.64,BR-07,Credit Card,MedTopical Pharmacy,Wicker Park / Logan Sq.,73000,9,78900
2022-03-23 0:00,Wellora 10 mg,Grace Mitchell,Allergy Pills,19,335.15,BR-01,Cash,Central Pharmacy,Loop / Near North Side,68000,14,88500
2022-03-23 0:00,Wellora 10 mg,Emily Harper,Allergy Pills,7,106.44,BR-06,Cash,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-23 0:00,ClearPath Health,Ethan Ross,Eye Drops,2,31.15,BR-02,Credit Card,Northside Pharmacy,Lincoln Park,66000,11,96200
2022-03-23 0:00,Relivion 500 mg,Michael Carter,Pain Relief Tablets,10,171.7,BR-06,Credit Card,Skinhealth Pharmacy,Gold Coast,18000,5,121300
2022-03-23 0:00,ClearPath Health,Grace Mitchell,Eye Drops,7,106.35,BR-04,Cash,Westfield Pharmacy,Austin,96000,8,39400
2022-03-24 0:00,ClearPath Health,Sophia Brooks,Eye Drops,12,194.88,BR-03,Cash,Eastgate Pharmacy,Hyde Park,28000,6,61800
